firstname,lastname,email,zip,age,sexType,prefersSoftPresents,prefersSuntrip,prefersDog,santaBelief,chocolatePref,candyPref,kallePref,likesFood1,likesFood2,likesFood3,likesFood4,likesFood5,likesFood6,likesFood7,likesFood8,likesFood9,likesFood10,likesFood11,likesFood12,itemID,rating
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,16,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,17,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,18,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,19,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,20,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,21,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,22,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,23,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,24,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,25,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,26,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,27,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,28,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,29,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,30,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,31,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,32,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,33,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,34,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,35,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,36,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,37,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,38,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,39,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,40,1
er,er,er@jif.se,78588,30,female,0,1,1,0,milk,marsipan,lady-lufsen,1,0,0,0,0,0,0,0,0,0,0,0,41,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,1,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,2,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,3,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,4,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,5,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,6,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,7,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,8,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,9,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,10,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,11,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,12,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,13,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,14,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,15,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,16,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,17,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,18,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,19,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,20,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,21,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,22,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,23,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,24,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,25,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,26,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,27,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,28,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,29,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,30,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,31,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,32,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,33,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,34,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,35,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,36,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,37,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,38,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,39,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,40,1
er,er,er@kgj.se,78575,30,female,0,1,1,0,milk,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,41,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,1,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,2,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,3,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,4,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,5,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,6,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,7,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,8,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,9,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,10,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,11,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,12,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,13,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,14,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,15,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,16,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,17,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,18,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,19,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,20,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,21,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,22,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,23,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,24,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,25,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,26,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,27,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,28,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,29,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,30,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,31,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,32,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,33,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,34,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,35,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,36,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,37,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,38,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,39,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,40,1
er,er,er@ij.se,87587,30,female,0,1,1,0,dark,nougat,askungen,1,0,0,0,0,0,0,0,0,0,0,0,41,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,1,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,2,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,3,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,4,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,5,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,6,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,7,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,8,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,9,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,10,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,11,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,12,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,13,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,14,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,15,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,16,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,17,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,18,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,19,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,20,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,21,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,22,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,23,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,24,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,25,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,26,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,27,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,28,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,29,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,30,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,31,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,32,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,33,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,34,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,35,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,36,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,37,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,38,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,39,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,40,1
er,er,er@jio.se,75878,30,female,0,1,1,0,dark,marsipan,askungen,0,0,0,0,0,1,0,0,0,0,0,0,41,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,1,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,2,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,3,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,4,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,5,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,6,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,7,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,8,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,9,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,10,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,11,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,12,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,13,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,14,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,15,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,16,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,17,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,18,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,19,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,20,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,21,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,22,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,23,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,24,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,25,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,26,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,27,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,28,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,29,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,30,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,31,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,32,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,33,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,34,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,35,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,36,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,37,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,38,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,39,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,40,1
er,er,er@ji.se,78787,30,female,0,1,1,0,dark,marsipan,kalle-anka,1,0,0,0,0,0,0,0,0,0,0,0,41,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,1,5
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,2,2
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,3,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,4,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,5,3
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,6,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,7,4
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,8,4
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,9,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,10,3
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,11,1
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,12,5
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,13,3
Sofia,Bergman,sb@bergmanmail.se,11629,26,female,0,1,0,0,none,polkagris,verkstad,1,1,1,0,1,1,0,0,0,0,0,0,14,5
